0,	0,	583.5,	0.1672566371681416,	53.0,	0.0,	4.5,	25.0,	1
2,	0,	616.0,	0.5711857203569911,	61.0,	150.0,	15.0,	42.0,	1
0,	1,	659.5,	2.9920353982300885,	187.0,	0.0,	4.5,	24.0,	0
0,	2,	695.0,	4.311504424778761,	95.5,	0.0,	7.0,	18.5,	0
0,	3,	730.5,	5.630973451327433,	120.0,	0.0,	22.5,	103.0,	2
2,	1,	766.0,	5.926051848703783,	151.0,	150.0,	28.0,	72.0,	2
1,	0,	774.5,	6.329284750337383,	0.0,	96.0,	52.5,	4.0,	0
0,	4,	763.0,	6.838938053097345,	168.5,	0.0,	17.0,	90.5,	0
3,	0,	872.0,	9.252584933530281,	300.0,	38.0,	11.0,	20.0,	0
0,	5,	838.0,	9.626548672566372,	275.0,	0.0,	7.0,	18.0,	0
0,	6,	902.5,	12.023893805309735,	65.5,	0.0,	11.5,	24.5,	0
2,	2,	1034.0,	15.493412664683383,	282.5,	150.0,	10.0,	11.5,	0
0,	8,	1035.5,	16.96725663716814,	234.0,	0.0,	4.5,	24.0,	0
2,	3,	1085.0,	17.314067148321293,	252.0,	150.0,	25.0,	42.0,	3
0,	7,	1048.0,	17.431858407079645,	84.0,	0.0,	30.0,	66.0,	4
2,	4,	1093.5,	17.617509562260945,	78.0,	150.0,	29.5,	60.0,	4
1,	1,	1086.5,	18.11875843454791,	0.0,	107.5,	56.5,	2.5,	0
3,	2,	1136.0,	18.61152141802068,	300.0,	95.0,	29.0,	51.0,	3
3,	1,	1174.5,	19.976366322008865,	300.0,	20.5,	76.5,	9.5,	0
0,	9,	1143.5,	20.98141592920354,	252.0,	0.0,	15.5,	42.0,	0
3,	3,	1225.5,	21.784342688330874,	300.0,	62.5,	6.5,	19.5,	0
2,	5,	1286.0,	24.489587760305994,	10.0,	150.0,	14.0,	8.0,	0
0,	10,	1258.5,	25.255752212389382,	197.0,	0.0,	7.5,	24.0,	0
1,	2,	1296.5,	26.05398110661269,	0.0,	212.0,	21.5,	84.0,	0
1,	3,	1296.5,	26.05398110661269,	0.0,	212.0,	21.5,	84.0,	0
0,	12,	1292.0,	26.500884955752213,	270.5,	0.0,	9.0,	29.5,	0
0,	13,	1292.5,	26.519469026548673,	270.5,	0.0,	8.5,	29.5,	0
2,	6,	1346.5,	26.649383765405865,	24.5,	150.0,	14.5,	23.5,	0
0,	11,	1298.0,	26.723893805309736,	22.0,	0.0,	20.0,	19.0,	0
0,	14,	1318.0,	27.46725663716814,	267.0,	0.0,	15.0,	33.0,	0
1,	4,	1346.0,	27.924426450742242,	0.0,	205.0,	21.0,	93.0,	0
0,	15,	1413.5,	31.016814159292036,	65.0,	0.0,	34.5,	48.0,	5
2,	7,	1477.0,	31.308117297067575,	90.0,	150.0,	25.0,	72.0,	5
0,	16,	1423.5,	31.38849557522124,	256.0,	0.0,	8.5,	23.0,	0
1,	5,	1451.5,	31.91093117408907,	0.0,	124.5,	86.5,	4.5,	0
1,	6,	1596.5,	37.390013495276655,	0.0,	120.5,	55.5,	2.5,	0
0,	17,	1662.5,	40.2716814159292,	41.0,	0.0,	7.5,	24.0,	0
2,	8,	1880.0,	45.69485762855929,	216.5,	150.0,	20.0,	66.5,	6
0,	18,	1821.0,	46.16283185840708,	245.5,	0.0,	25.0,	48.5,	6
3,	4,	1944.0,	47.25553914327918,	300.0,	37.5,	19.0,	6.5,	0
0,	19,	1866.0,	47.835398230088494,	263.0,	0.0,	14.0,	18.0,	0
0,	20,	2045.0,	54.488495575221236,	249.5,	0.0,	6.0,	19.5,	0
0,	21,	2076.0,	55.640707964601766,	262.0,	0.0,	8.0,	18.0,	0
3,	5,	2201.0,	56.36632200886263,	300.0,	56.5,	10.0,	25.5,	0
2,	9,	2371.0,	63.223119422014456,	156.0,	150.0,	13.0,	42.0,	7
0,	22,	2287.0,	63.48318584070796,	143.0,	0.0,	25.0,	66.0,	7
2,	10,	2393.0,	64.00849978750531,	151.0,	150.0,	7.0,	25.0,	0
2,	11,	2616.5,	71.98725031874204,	150.5,	150.0,	9.5,	36.5,	8
0,	23,	2544.0,	73.03539823008849,	173.0,	0.0,	17.0,	48.0,	8
1,	8,	2619.5,	76.04588394062078,	0.0,	26.0,	7.5,	20.0,	0
1,	7,	2632.0,	76.51821862348179,	0.0,	210.0,	24.0,	87.0,	0
1,	9,	2647.5,	77.10391363022943,	0.0,	19.0,	7.5,	14.0,	0
1,	10,	2677.0,	78.21862348178138,	0.0,	212.0,	18.0,	82.0,	0
2,	12,	2871.0,	81.07267318317042,	35.0,	150.0,	9.0,	31.0,	0
0,	24,	2768.5,	81.37964601769912,	276.5,	0.0,	15.5,	23.5,	0
2,	13,	2888.0,	81.67955801104974,	204.0,	150.0,	25.0,	55.0,	9
0,	25,	2795.5,	82.38318584070797,	242.5,	0.0,	35.5,	57.5,	9
3,	6,	2935.5,	82.40472673559823,	300.0,	128.0,	8.5,	13.0,	0
0,	26,	2842.5,	84.13008849557522,	259.5,	0.0,	14.5,	38.5,	0
0,	27,	2933.5,	87.51238938053098,	23.5,	0.0,	10.5,	17.5,	0
1,	11,	2957.5,	88.8178137651822,	0.0,	16.0,	8.5,	13.0,	10
2,	14,	3148.5,	90.97917552061199,	235.0,	150.0,	20.5,	37.0,	11
2,	15,	3176.0,	91.96090097747557,	72.0,	150.0,	9.0,	30.0,	10
0,	28,	3085.0,	93.14336283185841,	257.5,	0.0,	19.0,	24.5,	11
2,	16,	3327.5,	97.36931576710583,	271.0,	150.0,	13.5,	24.0,	12
3,	7,	3388.0,	98.44608567208273,	300.0,	126.0,	14.0,	19.0,	12
1,	12,	3405.0,	105.72739541160594,	0.0,	55.0,	11.0,	38.0,	13
3,	8,	3625.5,	106.86558345642541,	300.0,	32.0,	90.5,	24.0,	0
2,	17,	3638.0,	108.45388865278369,	66.0,	150.0,	13.0,	36.0,	13
2,	18,	3653.0,	108.98937526561836,	186.5,	150.0,	11.0,	24.5,	14
0,	29,	3552.5,	110.51946902654868,	197.0,	0.0,	9.5,	36.0,	14
3,	9,	3931.0,	117.69571639586411,	300.0,	15.0,	78.0,	6.0,	0
2,	19,	3994.0,	121.16277093072674,	162.5,	150.0,	13.0,	24.5,	0
3,	10,	4047.5,	121.82570162481537,	300.0,	18.5,	14.5,	10.5,	0
3,	11,	4151.0,	125.49483013293944,	300.0,	15.0,	31.0,	6.0,	0
1,	13,	4000.5,	128.22941970310393,	0.0,	209.0,	53.5,	88.0,	0
2,	20,	4219.5,	129.21291967700807,	16.0,	150.0,	16.5,	14.0,	0
1,	14,	4050.0,	130.09986504723346,	0.0,	51.0,	8.0,	31.0,	0
2,	21,	4272.5,	131.1049723756906,	27.5,	150.0,	8.5,	16.5,	0
2,	22,	4276.0,	131.2299192520187,	77.0,	150.0,	8.0,	34.0,	0
2,	23,	4298.0,	132.01529961750958,	23.5,	150.0,	14.0,	19.5,	0
0,	30,	4131.5,	132.03982300884957,	284.0,	0.0,	9.5,	16.0,	0
0,	31,	4136.0,	132.2070796460177,	222.0,	0.0,	8.0,	34.0,	0
0,	32,	4136.5,	132.22566371681415,	216.5,	0.0,	7.5,	39.5,	0
0,	33,	4136.5,	132.22566371681415,	222.0,	0.0,	7.5,	34.0,	0
0,	34,	4138.5,	132.3,	222.0,	0.0,	5.5,	34.0,	0
0,	35,	4162.5,	133.19203539823008,	277.0,	0.0,	6.5,	21.0,	0
0,	36,	4164.0,	133.24778761061947,	230.0,	0.0,	4.0,	31.0,	0
3,	12,	4374.0,	133.40029542097489,	300.0,	116.0,	8.0,	26.0,	0
3,	13,	4374.0,	133.40029542097489,	300.0,	116.0,	8.0,	26.0,	0
3,	14,	4376.5,	133.48892171344167,	300.0,	78.0,	5.5,	24.0,	0
1,	15,	4203.5,	135.90013495276654,	0.0,	80.5,	19.5,	37.5,	15
2,	24,	4451.5,	137.49511262218445,	66.5,	150.0,	13.5,	36.5,	15
2,	25,	4469.0,	138.1198470038249,	253.0,	150.0,	7.0,	18.0,	16
3,	15,	4542.5,	139.37370753323486,	300.0,	51.5,	7.5,	19.5,	16
2,	26,	4616.5,	143.38546536336594,	139.0,	150.0,	22.5,	48.0,	17
0,	38,	4459.0,	144.21238938053096,	227.5,	0.0,	5.0,	30.5,	17
0,	37,	4460.5,	144.26814159292036,	35.0,	0.0,	30.5,	19.0,	0
1,	16,	4513.0,	147.59514170040487,	0.0,	117.5,	139.0,	11.5,	0
0,	39,	4592.5,	149.17433628318585,	34.0,	0.0,	10.5,	19.0,	0
1,	17,	4799.5,	158.42105263157896,	0.0,	87.5,	15.5,	19.5,	18
2,	27,	5042.0,	158.57543561410967,	72.5,	150.0,	21.0,	30.5,	18
0,	40,	4856.5,	158.9867256637168,	144.0,	0.0,	8.5,	18.0,	0
0,	41,	4888.5,	160.17610619469028,	29.0,	0.0,	8.5,	12.0,	0
0,	42,	5007.0,	164.58053097345132,	41.0,	0.0,	13.0,	24.0,	0
1,	19,	4982.5,	165.33603238866397,	0.0,	17.5,	6.5,	17.5,	0
1,	18,	5008.5,	166.31848852901484,	0.0,	111.5,	43.5,	5.5,	0
0,	43,	5059.5,	166.53185840707965,	71.0,	0.0,	6.5,	19.0,	0
2,	28,	5274.0,	166.85762855928604,	127.5,	150.0,	7.0,	23.5,	0
2,	29,	5295.0,	167.6073098172546,	151.0,	150.0,	10.0,	24.0,	0
