0,0,583.5,0.167256637168142,53,0,4.5,25,1,1,112.5,0.476513097182506
2,0,616,0.571185720356991,61,150,15,42,1,1,630,0.609092405221128
0,1,659.5,2.99203539823009,187,0,4.5,24,0,0,108,0.464411124956243
0,2,695,4.31150442477876,95.5,0,7,18.5,0,0,129.5,0.39214381945203
0,3,730.5,5.63097345132743,120,0,22.5,103,2,1,2317.5,0.920629285537022
2,1,766,5.92605184870378,151,150,28,72,2,1,2016,0.743140018253618
1,0,774.5,6.32928475033738,0,96,52.5,4,0,0,210,0.233893753843107
0,4,763,6.83893805309734,168.5,0,17,90.5,0,0,1538.5,0.911380056563527
3,0,872,9.25258493353028,300,38,11,20,0,0,220,0.397058189191644
0,5,838,9.62654867256637,275,0,7,18,0,0,126,0.386571762320696
0,6,902.5,12.0238938053097,65.5,0,11.5,24.5,0,0,281.75,0.443526610631155
2,2,1034,15.4934126646834,282.5,150,10,11.5,0,0,115,0.312963682774107
0,8,1035.5,16.9672566371681,234,0,4.5,24,0,0,108,0.464411124956243
2,3,1085,17.3140671483213,252,150,25,42,3,1,1050,0.542121861165667
0,7,1048,17.4318584070796,84,0,30,66,4,1,1980,0.685567005668021
2,4,1093.5,17.6175095622609,78,150,29.5,60,4,1,1770,0.648483505904556
1,1,1086.5,18.1187584345479,0,107.5,56.5,2.5,0,0,141.25,0.229335361328226
3,2,1136,18.6115214180207,300,95,29,51,3,1,1479,0.585562464829852
3,1,1174.5,19.9763663220089,300,20.5,76.5,9.5,0,0,726.75,0.226903238102834
0,9,1143.5,20.9814159292035,252,0,15.5,42,0,0,651,0.605818323678531
3,3,1225.5,21.7843426883309,300,62.5,6.5,19.5,0,0,126.75,0.404827285517965
2,5,1286,24.489587760306,10,150,14,8,0,0,112,0.27685191881339
0,10,1258.5,25.2557522123894,197,0,7.5,24,0,0,180,0.453114260619381
1,2,1296.5,26.0539811066127,0,212,21.5,84,0,0,1806,0.860285248525671
1,3,1296.5,26.0539811066127,0,212,21.5,84,0,0,1806,0.860285248525671
0,12,1292,26.5008849557522,270.5,0,9,29.5,0,0,265.5,0.509858400633492
0,13,1292.5,26.5194690265487,270.5,0,8.5,29.5,0,0,250.75,0.51222262461728
2,6,1346.5,26.6493837654059,24.5,150,14.5,23.5,0,0,340.75,0.421861976938646
0,11,1298,26.7238938053097,22,0,20,19,0,0,380,0.361782089361362
0,14,1318,27.4672566371681,267,0,15,33,0,0,495,0.517699587064301
1,4,1346,27.9244264507422,0,205,21,93,0,0,1953,0.898577874321459
0,15,1413.5,31.016814159292,65,0,34.5,48,5,1,1656,0.519125240372039
2,7,1477,31.3081172970676,90,150,25,72,5,1,1800,0.769627779765989
0,16,1423.5,31.3884955752212,256,0,8.5,23,0,0,195.5,0.438042683967965
1,5,1451.5,31.9109311740891,0,124.5,86.5,4.5,0,0,389.25,0.224200503901447
1,6,1596.5,37.3900134952767,0,120.5,55.5,2.5,0,0,138.75,0.229420360269975
0,17,1662.5,40.2716814159292,41,0,7.5,24,0,0,180,0.453114260619381
2,8,1880,45.6948576285593,216.5,150,20,66.5,6,1,1330,0.775043692376393
0,18,1821,46.1628318584071,245.5,0,25,48.5,6,1,1212.5,0.597158895736046
3,4,1944,47.2555391432792,300,37.5,19,6.5,0,0,123.5,0.261278749463001
0,19,1866,47.8353982300885,263,0,14,18,0,0,252,0.368368563717066
0,20,2045,54.4884955752212,249.5,0,6,19.5,0,0,117,0.406284929894813
0,21,2076,55.6407079646018,262,0,8,18,0,0,144,0.383950469503297
3,5,2201,56.3663220088626,300,56.5,10,25.5,0,0,255,0.460389004107194
2,9,2371,63.2231194220145,156,150,13,42,7,1,546,0.622088188092454
0,22,2287,63.483185840708,143,0,25,66,7,1,1650,0.730811968337432
2,10,2393,64.0084997875053,151,150,7,25,0,0,175,0.466639588310812
2,11,2616.5,71.987250318742,150.5,150,9.5,36.5,8,1,346.75,0.58567867599391
0,23,2544,73.0353982300885,173,0,17,48,8,1,816,0.652223503302747
1,8,2619.5,76.0458839406208,0,26,7.5,20,0,0,150,0.407522106804071
1,7,2632,76.5182186234818,0,210,24,87,0,0,2088,0.856075558446409
1,9,2647.5,77.1039136302294,0,19,7.5,14,0,0,105,0.342223180364013
1,10,2677,78.2186234817814,0,212,18,82,0,0,1476,0.873853084283323
2,12,2871,81.0726731831704,35,150,9,31,0,0,279,0.526898485309771
0,24,2768.5,81.3796460176991,276.5,0,15.5,23.5,0,0,364.25,0.418250542797022
2,13,2888,81.6795580110497,204,150,25,55,9,1,1375,0.649853275989447
0,25,2795.5,82.383185840708,242.5,0,35.5,57.5,9,1,2041.25,0.575745172287334
3,6,2935.5,82.4047267355982,300,128,8.5,13,0,0,110.5,0.330132437882476
0,26,2842.5,84.1300884955752,259.5,0,14.5,38.5,0,0,558.25,0.577155312983092
0,27,2933.5,87.512389380531,23.5,0,10.5,17.5,0,0,183.75,0.372215326727373
1,11,2957.5,88.8178137651822,0,16,8.5,13,10,1,110.5,0.330132437882476
2,14,3148.5,90.979175520612,235,150,20.5,37,11,1,758.5,0.526028216811176
2,15,3176,91.9609009774756,72,150,9,30,10,1,270,0.51554293602075
0,28,3085,93.1433628318584,257.5,0,19,24.5,11,1,465.5,0.415039580126711
2,16,3327.5,97.3693157671058,271,150,13.5,24,12,1,324,0.430676046534459
3,7,3388,98.4460856720827,300,126,14,19,12,1,266,0.378215091188965
1,12,3405,105.727395411606,0,55,11,38,13,1,418,0.593096971672389
3,8,3625.5,106.865583456425,300,32,90.5,24,0,0,2172,0.19047921476596
