1,	18,	2915.5,	81.4140127388535,	0.0,	20.0,	8.5,	14.0,	0
1,	16,	2923.5,	81.69936305732485,	0.0,	214.5,	52.5,	83.5,	0
0,	20,	2948.5,	81.80730050933786,	255.0,	0.0,	8.5,	13.0,	0
0,	21,	2950.0,	81.86078098471987,	289.0,	0.0,	10.0,	11.0,	0
3,	5,	3052.5,	82.04692082111438,	300.0,	122.0,	8.5,	20.0,	0
1,	19,	2941.0,	82.32356687898088,	0.0,	30.0,	15.0,	26.0,	13
0,	22,	2981.0,	82.9660441426146,	42.0,	0.0,	15.0,	36.0,	13
0,	23,	2990.5,	83.30475382003397,	191.0,	0.0,	13.5,	30.0,	12
2,	23,	2944.5,	88.98240866035182,	174.5,	150.0,	12.5,	24.5,	14
3,	6,	3283.5,	90.1759530791789,	300.0,	12.0,	79.5,	3.0,	0
1,	20,	3240.5,	93.00636942675159,	0.0,	42.5,	20.5,	38.5,	15
0,	24,	3284.5,	93.78692699490664,	58.5,	0.0,	25.5,	41.5,	15
2,	24,	3101.5,	94.93098782138024,	84.5,	150.0,	7.5,	17.5,	0
0,	25,	3321.0,	95.08828522920204,	143.0,	0.0,	12.0,	42.0,	14
0,	26,	3375.0,	97.01358234295417,	119.0,	0.0,	7.0,	18.0,	0
3,	7,	3548.0,	99.48387096774195,	300.0,	23.0,	48.0,	8.0,	0
2,	25,	3293.0,	102.18673883626522,	270.0,	150.0,	12.0,	25.0,	16
1,	21,	3619.5,	106.5248407643312,	0.0,	43.0,	19.5,	38.0,	17
0,	27,	3653.5,	106.94312393887947,	59.0,	0.0,	25.5,	42.0,	17
0,	28,	3683.0,	107.9949066213922,	197.0,	0.0,	13.0,	24.0,	16
0,	29,	3736.5,	109.90237691001698,	143.5,	0.0,	8.5,	18.5,	0
2,	26,	3569.5,	112.66305818673884,	186.5,	150.0,	9.5,	24.5,	18
2,	27,	3630.5,	114.97428958051421,	84.5,	150.0,	7.5,	18.5,	0
0,	30,	3975.0,	118.40577249575553,	154.5,	0.0,	24.0,	42.5,	18
0,	31,	3975.0,	118.40577249575553,	257.5,	0.0,	7.0,	23.5,	0
2,	28,	3802.0,	121.4722598105548,	138.5,	150.0,	15.0,	24.5,	19
