1,0,601,0.426937738246506,0,69,12,13,0,0,156,0.324236272666105
3,0,666.5,1.85216295674087,300,121,5.5,25,0,0,137.5,0.472561055379735
0,0,802,6.19701492537313,229,0,4,30,0,0,120,0.539545894162385
1,1,785.5,6.99110546378653,0,86.5,96.5,18.5,0,0,1785.25,0.188549012984981
2,0,789.5,7.73733751680861,265.5,150,6.5,18.5,0,0,120.25,0.393504485491341
0,1,859.5,8.25671641791045,114.5,0,9.5,25.5,0,0,242.25,0.462400795872982
0,2,956,11.7134328358209,162,0,10,24,0,0,240,0.443736459998598
0,3,1132,18.0179104477612,48.5,0,7,30.5,0,0,213.5,0.53099945026972
0,4,1227,21.4208955223881,29.5,0,9,11.5,0,0,103.5,0.314390637757059
2,1,1185,22.6284177498879,114.5,150,31,84.5,1,1,2619.5,0.785748404532642
3,1,1269,23.1079378412432,300,21,18,13,0,0,234,0.314257826303424
0,5,1284,23.4626865671642,101.5,0,33,83.5,1,1,2755.5,0.760858432399701
0,6,1305,24.2149253731343,204,0,3,42,0,0,126,0.684176421555076
2,2,1259,25.4146122814881,10,150,13,8,0,0,104,0.277701109936984
1,2,1315,25.8297331639136,0,200.5,23,94.5,0,0,2173.5,0.891952763714962
1,3,1315.5,25.8475222363405,0,200.5,22.5,94.5,0,0,2126.25,0.894966330006965
0,7,1361,26.2208955223881,23.5,0,11,17.5,0,0,192.5,0.370962948827118
2,3,1305,27.1465710443747,36,150,20,35,0,0,700,0.510059818511974
2,4,1307.5,27.2406992380099,36,150,17.5,35,0,0,612.5,0.524217085496851
0,8,1397,27.510447761194,22.5,0,7,18.5,0,0,129.5,0.39214381945203
0,9,1398,27.5462686567164,261,0,7,22,0,0,154,0.431862341136522
1,4,1371,27.8221092757306,0,202,27,96,0,0,2592,0.870724292792215
0,10,1430.5,28.710447761194,267,0,14.5,33,0,0,478.5,0.520359935055277
0,11,1431.5,28.7462686567164,267,0,13.5,33,0,0,445.5,0.525677018337425
2,5,1372.5,29.6880322725235,150,150,5.5,48,0,0,264,0.729435421220618
2,6,1392.5,30.4410578216047,132.5,150,12.5,54.5,2,1,681.25,0.740985128011293
0,12,1532.5,32.3641791044776,101.5,0,26.5,83.5,2,1,2212.75,0.820559086453962
1,5,1507,32.6607369758577,0,122.5,77,4.5,0,0,346.5,0.227267127269237
2,7,1461.5,33.0389959659346,192.5,150,7.5,42.5,0,0,318.75,0.662112487900623
2,8,1492,34.1873599282833,145,150,22,115,3,1,2530,0.949069019322924
0,14,1623,35.6059701492537,191.5,0,9,54.5,0,0,490.5,0.764424556917379
0,13,1648.5,36.5194029850746,149.5,0,35.5,131.5,3,1,4668.25,0.911600491447651
3,2,1795.5,41.682486350273,300,113,12.5,32,4,1,400,0.520238119680006
2,9,1709,42.3576871358135,247,150,12,36,4,1,432,0.565899414614608
2,10,1800,45.7839533841327,222.5,150,8,60.5,5,1,484,0.816112245890715
2,11,1826.5,46.7817122366652,168.5,150,16.5,78.5,0,0,1295.25,0.867185302419157
0,15,2017.5,49.7373134328358,210,0,24.5,72,5,1,1764,0.773851277449344
0,16,2089,52.2985074626866,35.5,0,9,17.5,0,0,157.5,0.375982708926704
0,17,2109.5,53.0328358208955,35.5,0,6.5,17.5,0,0,113.75,0.382294958143023
2,12,1995,53.1259524876737,235,150,6,24,0,0,144,0.458757393390203
0,18,2152.5,54.5731343283582,71.5,0,28.5,54.5,0,0,1553.25,0.616592170608994
0,19,2190,55.9164179104478,52,0,6,25,0,0,150,0.470586292200993
0,20,2206,56.489552238806,53,0,8,36,0,0,288,0.588699418784126
0,21,2207.5,56.5432835820896,52.5,0,6.5,35.5,0,0,230.75,0.591465944181433
3,3,2280.5,58.7929441411172,300,27.5,15.5,6.5,0,0,100.75,0.263455113508311
3,4,2402,63.0793784124318,300,94,15,51,6,1,765,0.693422654842646
2,13,2262.5,63.1976692066338,246,150,9.5,36,6,1,342,0.580188482975544
0,22,2587.5,70.155223880597,35.5,0,6.5,17.5,0,0,113.75,0.382294958143023
2,14,2470.5,71.0291349170775,132.5,150,16.5,66.5,0,0,1097.25,0.800863198678717
0,23,2645,72.2149253731343,41.5,0,5,23.5,0,0,117.5,0.456535245702926
2,15,2505.5,72.3469296279695,102,150,24.5,85,7,1,2082.5,0.843451064941996
1,6,2639.5,72.9529860228717,0,135.5,80.5,1.5,0,0,120.75,0.227887691752877
0,24,2764,76.4776119402985,119,0,38,102,7,1,3876,0.794744440244953
0,25,2764.5,76.4955223880597,119,0,37.5,102,0,0,3825,0.800270627942519
0,26,2764.5,76.4955223880597,119,0,37.5,102,0,0,3825,0.800270627942519
0,27,2765,76.5134328358209,119,0,37,102,0,0,3774,0.805684409408976
2,16,2640,77.4110264455401,50.5,150,7,16.5,0,0,115.5,0.370037929563403
3,5,2815.5,77.667366652667,300,123,6.5,21,0,0,136.5,0.421999525687289
2,17,2669.5,78.5217391304348,49,150,8.5,18,0,0,153,0.382642336612262
3,6,2844,78.6728265434691,300,122.5,8,19.5,0,0,156,0.400464506656796
1,8,2857.5,80.7090216010165,0,26,8.5,19,0,0,161.5,0.3935294716509
1,7,2873.5,81.2782719186785,0,215.5,27.5,82.5,0,0,2268.75,0.807129116411894
0,28,2909,81.6716417910448,22,0,9,19,0,0,171,0.39212807110794
0,29,2912,81.779104477612,239,0,9,30,0,0,270,0.51554293602075
1,9,2889.5,81.8475222363405,0,30,8.5,23,0,0,195.5,0.438042683967965
0,30,2935.5,82.6208955223881,27.5,0,8.5,24.5,0,0,208.25,0.455037276862544
0,31,2945,82.9611940298507,278.5,0,11,21.5,0,0,236.5,0.413011987938834
1,10,2929.5,83.2706480304956,0,214,37.5,80,0,0,3000,0.693199537373815
1,11,2935,83.4663278271919,0,214,32,80,0,0,2560,0.751926333504369
0,33,2964,83.6417910447761,78,0,5,72,0,0,360,0.897086108958286
0,32,2967,83.7492537313433,229,0,9,56,0,0,504,0.77649411644139
2,18,2872,86.1461228148812,215.5,150,18,65.5,0,0,1179,0.78347715518672
0,34,3153.5,90.4298507462687,257.5,0,9.5,12.5,0,0,118.75,0.323480758677183
1,12,3153,91.2223634053367,0,130,48,3,0,0,144,0.231733818988096
2,19,3087.5,94.2599731062304,198.5,150,17.5,48.5,8,1,848.75,0.653146221370728
2,20,3155,96.8014343343792,126.5,150,18,60.5,9,1,1089,0.748240869909452
2,21,3184,97.8933213805468,258,150,6,24,0,0,144,0.458757393390203
3,7,3396,98.1469970600588,300,131.5,13,13.5,0,0,175.5,0.327252757871705
0,35,3386,98.7582089552239,239.5,0,19,42.5,8,1,807.5,0.587342994545771
0,36,3458,101.337313432836,155,0,29,102,9,1,2958,0.877585176024606
1,13,3485,103.034307496823,0,125.5,21,6.5,0,0,136.5,0.260040342420509
0,37,3581.5,105.761194029851,34.5,0,13.5,17.5,0,0,236.25,0.364727328689787
3,8,3617,105.943721125577,300,20.5,23,10.5,0,0,241.5,0.287325128604355
0,38,3606,106.638805970149,42,0,6,25,0,0,150,0.470586292200993
0,39,3742.5,111.528358208955,113.5,0,4.5,24.5,0,0,110.25,0.470457769226232
0,40,3773,112.620895522388,41,0,11,24,0,0,264,0.439996155883471
3,9,3856,114.37547249055,300,100.5,30,44.5,10,1,1335,0.527344622789935
2,22,3648.5,115.382339757956,229,150,19.5,43,10,1,838.5,0.588618676581194
0,41,3876,116.310447761194,251.5,0,6,30.5,0,0,183,0.53587901189666
3,10,3925,116.809743805124,300,25.5,33,6.5,0,0,214.5,0.25269024592627
0,42,3973.5,119.802985074627,41,0,7.5,24,0,0,180,0.453114260619381
1,14,3980.5,120.663278271919,0,133,77.5,2,0,0,155,0.227668220464445
0,43,4021.5,121.522388059701,269.5,0,11.5,12.5,0,0,143.75,0.320289028691303
0,44,4021.5,121.522388059701,36,0,7.5,19,0,0,142.5,0.396337515110868
0,46,4049.5,122.525373134328,263.5,0,7.5,18.5,0,0,138.75,0.390784826803892
0,45,4051.5,122.597014925373,41,0,10.5,24,0,0,252,0.441865483501403
0,47,4081,123.653731343284,53.5,0,11,23.5,0,0,258.5,0.434565524279501
0,48,4116.5,124.925373134328,41.5,0,5.5,23.5,0,0,129.25,0.454696751229415
2,23,3910.5,125.246974450919,42.5,150,11.5,24.5,0,0,281.75,0.443526610631155
0,49,4140.5,125.785074626866,168,0,3.5,30,0,0,105,0.54193797271315
0,50,4189.5,127.540298507463,41,0,18.5,24,0,0,444,0.412188635690777
1,15,4175,127.583227445997,0,94.5,19,26.5,0,0,503.5,0.433933833806451
3,11,4240.5,127.940361192776,300,105,7.5,25,0,0,187.5,0.464667770058657
0,51,4213.5,128.4,269.5,0,13.5,12.5,0,0,168.75,0.317114029171988
3,12,4274,129.122217555649,300,90,6,24,0,0,144,0.458757393390203
0,52,4241.5,129.402985074627,40.5,0,7.5,24.5,0,0,183.75,0.458885489870953
1,16,4234.5,129.700127064803,0,217,33.5,77,0,0,2579.5,0.719598875788151
1,17,4242.5,129.984752223634,0,217,25.5,77,0,0,1963.5,0.794687210433235
1,18,4242.5,129.984752223634,0,217,25.5,77,0,0,1963.5,0.794687210433235
2,24,4036.5,129.99103541013,77.5,150,7.5,32.5,0,0,243.75,0.551668745696481
2,25,4054,130.649932765576,289,150,15,7,0,0,105,0.267807166715493
0,53,4287,131.032835820896,41,0,22,36,0,0,792,0.507877266974979
2,26,4065,131.064096817571,19,150,10,17,0,0,170,0.368240391521053
1,19,4285.5,131.514612452351,0,26,21.5,20,0,0,430,0.366259779762658
0,54,4301,131.534328358209,275.5,0,12,18.5,0,0,222,0.378632294376919
1,20,4300.5,132.048284625159,0,210.5,29.5,85.5,0,0,2522.25,0.804667371055842
0,56,4322.5,132.30447761194,272,0,7.5,15,0,0,112.5,0.352773091212946
0,55,4337.5,132.841791044776,46.5,0,23.5,42.5,0,0,998.75,0.556724835939394
0,57,4344.5,133.092537313433,276.5,0,9.5,19.5,0,0,185.25,0.396117452673211
0,58,4348,133.217910447761,230,0,11,40,0,0,440,0.614214597516622
1,21,4341,133.489199491741,0,43,25,43,0,0,1075,0.550691534455048
2,27,4135,133.699686239355,84.5,150,45,66.5,0,0,2992.5,0.532982299117861
0,59,4373.5,134.131343283582,39.5,0,7.5,36.5,0,0,273.75,0.597134160814281
0,60,4377,134.25671641791,278.5,0,10,17.5,0,0,175,0.373469422416844
0,61,4381.5,134.417910447761,233.5,0,4.5,22.5,0,0,101.25,0.446340839370551
0,62,4431.5,136.208955223881,59,0,39.5,42,0,0,1659,0.442925280487907
1,22,4431,136.69123252859,0,62,28,57,0,0,1596,0.639784488960819
0,63,4498.5,138.608955223881,60,0,8.5,42,0,0,357,0.650672364737267
1,23,4495,138.968233799238,0,15.5,33,15.5,0,0,511.5,0.305276149632067
0,64,4525,139.558208955224,47.5,0,8,29.5,0,0,236,0.514586301848477
3,13,4597,140.517429651407,300,0,43,7,0,0,301,0.248747326361516
0,65,4572.5,141.259701492537,60,0,31.5,42,0,0,1323,0.497597656630522
0,66,4700,145.826865671642,65,0,52,48,0,0,2496,0.383256043540056
3,14,4787,147.220495590088,300,81.5,18,38.5,11,1,693,0.555608970564586
0,67,4803,149.516417910448,70.5,0,37,53.5,0,0,1979.5,0.535623248795133
2,28,4578,150.379202151502,259,150,15,24,11,1,360,0.425107032570538
0,68,4851,151.235820895522,41.5,0,8,24.5,0,0,196,0.456960741251724
0,69,4890,152.632835820896,72,0,23,54,0,0,1242,0.658166051533877
0,70,4935,154.244776119403,72,0,20,53,0,0,1060,0.673511956829804
0,71,4975.5,155.69552238806,71.5,0,16.5,42.5,0,0,701.25,0.604081031644864
0,72,5002,156.644776119403,48,0,8,29,0,0,232,0.508815880520148
0,73,5009,156.89552238806,162.5,0,11,25.5,0,0,280.5,0.456369354596863
0,74,5037,157.898507462687,54,0,20,25,0,0,500,0.415886772613593
0,75,5038,157.934328358209,161.5,0,19,60.5,0,0,1149.5,0.740612550302164
0,76,5072.5,159.170149253731,175,0,11.5,37,0,0,425.5,0.579475349588328
0,77,5094.5,159.958208955224,71.5,0,28.5,42.5,0,0,1211.25,0.522202204283025
0,78,5098,160.083582089552,180.5,0,8,30.5,0,0,244,0.526113953842997
0,79,5128,161.158208955224,84.5,0,8,54.5,0,0,436,0.770845458233808
2,29,4886,161.975795607351,133.5,150,20,65.5,12,1,1310,0.768350500578139
2,30,4888.5,162.069923800986,133.5,150,17.5,65.5,0,0,1146.25,0.787145146054184
1,24,5147.5,162.182973316391,0,102.5,83.5,8.5,0,0,709.75,0.221432980861425
0,80,5167,162.555223880597,114,0,34,84,12,1,2856,0.753208676848361
0,81,5217,164.346268656716,59,0,14,30,0,0,420,0.491468054206883
0,82,5237.5,165.080597014925,59,0,3.5,30,0,0,105,0.54193797271315
0,83,5241,165.205970149254,162.5,0,7,25.5,0,0,178.5,0.472476830544309
2,31,4982,165.59031824294,103.5,150,23,59.5,0,0,1368.5,0.701158685792612
0,84,5276,166.459701492537,71.5,0,27,42.5,0,0,1147.5,0.532596501297534
0,85,5311,167.713432835821,71.5,0,6,30.5,0,0,183,0.53587901189666
