0,	62,	4431.5,	136.2089552238806,	59.0,	0.0,	39.5,	42.0,	0
1,	22,	4431.0,	136.69123252858958,	0.0,	62.0,	28.0,	57.0,	0
0,	63,	4498.5,	138.6089552238806,	60.0,	0.0,	8.5,	42.0,	0
1,	23,	4495.0,	138.96823379923762,	0.0,	15.5,	33.0,	15.5,	0
0,	64,	4525.0,	139.55820895522388,	47.5,	0.0,	8.0,	29.5,	0
3,	13,	4597.0,	140.51742965140699,	300.0,	0.0,	43.0,	7.0,	0
0,	65,	4572.5,	141.25970149253732,	60.0,	0.0,	31.5,	42.0,	0
0,	66,	4700.0,	145.8268656716418,	65.0,	0.0,	52.0,	48.0,	0
3,	14,	4787.0,	147.2204955900882,	300.0,	81.5,	18.0,	38.5,	11
0,	67,	4803.0,	149.51641791044776,	70.5,	0.0,	37.0,	53.5,	0
2,	28,	4578.0,	150.37920215150157,	259.0,	150.0,	15.0,	24.0,	11
0,	68,	4851.0,	151.2358208955224,	41.5,	0.0,	8.0,	24.5,	0
0,	69,	4890.0,	152.63283582089554,	72.0,	0.0,	23.0,	54.0,	0
0,	70,	4935.0,	154.24477611940299,	72.0,	0.0,	20.0,	53.0,	0
0,	71,	4975.5,	155.69552238805971,	71.5,	0.0,	16.5,	42.5,	0
0,	72,	5002.0,	156.644776119403,	48.0,	0.0,	8.0,	29.0,	0
0,	73,	5009.0,	156.8955223880597,	162.5,	0.0,	11.0,	25.5,	0
0,	74,	5037.0,	157.89850746268658,	54.0,	0.0,	20.0,	25.0,	0
0,	75,	5038.0,	157.93432835820897,	161.5,	0.0,	19.0,	60.5,	0
0,	76,	5072.5,	159.17014925373135,	175.0,	0.0,	11.5,	37.0,	0
0,	77,	5094.5,	159.95820895522388,	71.5,	0.0,	28.5,	42.5,	0
0,	78,	5098.0,	160.08358208955224,	180.5,	0.0,	8.0,	30.5,	0
0,	79,	5128.0,	161.1582089552239,	84.5,	0.0,	8.0,	54.5,	0
2,	29,	4886.0,	161.97579560735096,	133.5,	150.0,	20.0,	65.5,	13
2,	30,	4888.5,	162.06992380098612,	133.5,	150.0,	17.5,	65.5,	0
1,	24,	5147.5,	162.18297331639135,	0.0,	102.5,	83.5,	8.5,	0
0,	80,	5167.0,	162.55522388059703,	114.0,	0.0,	34.0,	84.0,	13
0,	81,	5217.0,	164.34626865671643,	59.0,	0.0,	14.0,	30.0,	0
0,	82,	5237.5,	165.0805970149254,	59.0,	0.0,	3.5,	30.0,	0
0,	83,	5241.0,	165.20597014925374,	162.5,	0.0,	7.0,	25.5,	0
2,	31,	4982.0,	165.59031824294038,	103.5,	150.0,	23.0,	59.5,	0
0,	84,	5276.0,	166.45970149253733,	71.5,	0.0,	27.0,	42.5,	0
0,	85,	5311.0,	167.7134328358209,	71.5,	0.0,	6.0,	30.5,	0
