0,17,3149,89.5327183007938,239.5,0,16,30.5,7,1,488,0.486928520733499
0,18,3173,90.397768719159,83,0,11,18,8,1,198,0.376127474737981
2,21,2789,91.6298811544992,72,150,6,18,8,1,108,0.389199645037806
0,19,3373,97.6065222055353,53,0,10,24,0,0,240,0.443736459998598
0,20,3374.5,97.6605878566831,155,0,6.5,18,0,0,117,0.387884888449556
0,21,3552,104.058356575842,137,0,8,13,0,0,104,0.330979179300936
0,22,3831.5,114.132589573053,251.5,0,13.5,30.5,9,1,411.75,0.499179353372235
3,7,3872,114.138511326861,300,43.5,8,13.5,9,1,108,0.336112870753552
1,10,3855.5,118.089072344123,0,74,7.5,19,10,1,142.5,0.396337515110868
0,23,3941.5,118.09740399056,71,0,8.5,18,10,1,153,0.382642336612262
3,8,3985,118.23430420712,300,82,8,13,11,1,104,0.330979179300936
0,24,3947,118.295644711435,204,0,7,18,11,1,126,0.386571762320696
0,25,4135.5,125.089894872345,161.5,0,9.5,24.5,12,1,232.75,0.451194426528219
2,22,3733,125.286926994907,210.5,150,12,12.5,12,1,150,0.319493702202202
1,11,4172.5,129.658918096893,0,212.5,56.5,83.5,0,0,4717.75,0.46155524321784
0,26,4266.5,129.811628405921,143,0,11.5,30,13,1,345,0.503507528176909
2,23,3871,130.207130730051,127,150,14,24,13,1,336,0.428817686722192
1,12,4191.5,130.352378883337,0,27,8.5,19,0,0,161.5,0.3935294716509
0,27,4293,130.766788242866,224.5,0,9,33.5,0,0,301.5,0.555140629959951
2,25,3896,131.098471986418,28,150,9,27,0,0,243,0.481426892925321
2,26,3900,131.241086587436,72,150,8,40,0,0,320,0.63259094131574
2,24,3907,131.490662139219,278.5,150,25,18.5,0,0,462.5,0.344414721091244
1,13,4226.5,131.629806647838,0,60,5.5,25,0,0,137.5,0.472561055379735
0,28,4320.5,131.757991847243,278.5,0,15.5,21.5,0,0,333.25,0.398410621683425
0,29,4325,131.920188800687,239.5,0,8,27.5,0,0,220,0.491496671503728
0,30,4326,131.956232568118,239.5,0,7,27.5,0,0,192.5,0.495885185785404
3,9,4365,132.007766990291,300,96.5,7,31.5,0,0,220.5,0.542653396903978
2,28,3929.5,132.292869269949,50,150,7.5,19,0,0,142.5,0.396337515110868
2,27,3930,132.310696095076,17.5,150,10,17.5,0,0,175,0.373469422416844
1,14,4363,136.611774929394,0,37,15,32,14,1,480,0.507354487396812
0,31,4461.5,136.840163055138,46.5,0,14.5,30.5,14,1,442.25,0.494278078021683
0,32,4554.5,140.192233426303,228,0,14.5,30,15,1,435,0.489060899866577
2,29,4162.5,140.600169779287,271.5,150,12.5,12.5,15,1,156.25,0.318699424641019
0,33,4769,147.923621540442,180,0,7,18,16,1,126,0.386571762320696
2,30,4379,148.319185059423,229,150,12,30,16,1,360,0.501099511992002
0,34,4896,152.501180004291,72,0,8,43,0,0,344,0.664166128437135
0,35,5075.5,158.971036258314,120,0,15.5,30,0,0,465,0.484248224289824
1,15,4985,159.31349120139,0,102.5,14,8.5,0,0,119,0.281085046914614
2,31,4704,159.90662139219,61.5,150,12,30.5,0,0,366,0.506531267746775
2,32,4731.5,160.887096774194,38.5,150,5.5,18.5,0,0,101.75,0.396230761286795
0,36,5178.5,162.683544303797,96.5,0,10.5,18.5,0,0,194.25,0.38266706823345
2,33,4836.5,164.630730050934,46,150,11.5,25,0,0,287.5,0.448938060512044
1,16,5137.5,164.879426461004,0,88,19.5,7,0,0,136.5,0.264682333183137
2,34,4860,165.468590831919,44.5,150,7,23.5,0,0,164.5,0.449188870381475
2,36,4900.5,166.912563667233,51.5,150,5.5,30.5,0,0,167.75,0.538316277843683
2,35,4902,166.966044142615,70,150,9,37,0,0,333,0.594050300185161
