0,	0,	740.5,	2.7213044411070584,	163.5,	0.0,	4.5,	24.5,	0
2,	0,	298.5,	2.8344651952461803,	74.0,	150.0,	9.5,	19.0,	0
2,	1,	377.5,	5.651103565365026,	73.5,	150.0,	6.5,	18.5,	0
2,	2,	502.0,	10.089983022071308,	85.0,	150.0,	9.0,	29.0,	0
3,	0,	1086.5,	13.175404530744336,	300.0,	106.5,	13.5,	11.5,	0
1,	0,	1002.0,	13.942211601129697,	0.0,	88.5,	7.0,	20.5,	0
2,	3,	610.5,	13.958404074702887,	86.0,	150.0,	12.5,	30.0,	0
0,	1,	1156.0,	17.697489809053852,	101.5,	0.0,	10.0,	12.5,	0
2,	4,	771.5,	19.698641765704586,	79.0,	150.0,	4.5,	23.0,	0
2,	5,	782.5,	20.090831918505945,	85.0,	150.0,	4.5,	29.0,	0
3,	1,	1369.0,	23.414886731391586,	300.0,	134.0,	12.0,	14.0,	0
0,	2,	1331.0,	24.005149109633127,	12.5,	0.0,	16.0,	6.5,	0
3,	2,	1394.0,	24.321035598705503,	300.0,	110.0,	20.0,	40.0,	1
0,	3,	1370.5,	25.42887792319245,	251.5,	0.0,	15.5,	41.5,	1
1,	1,	1319.5,	25.530306321963938,	0.0,	188.0,	36.5,	108.0,	0
1,	2,	1320.0,	25.548555290028244,	0.0,	188.0,	36.0,	108.0,	0
3,	3,	1431.5,	25.680258899676375,	300.0,	132.5,	13.5,	17.5,	0
2,	6,	955.5,	26.25891341256367,	46.0,	150.0,	22.5,	44.0,	0
0,	4,	1409.5,	26.834584853035828,	261.0,	0.0,	8.5,	19.0,	0
1,	3,	1368.0,	27.300456224201607,	0.0,	182.5,	33.0,	115.5,	0
2,	7,	989.0,	27.45331069609508,	34.5,	150.0,	8.0,	32.5,	0
2,	8,	1014.5,	28.362478777589136,	51.0,	150.0,	25.5,	51.0,	0
2,	9,	1090.5,	31.072156196943975,	72.5,	150.0,	4.5,	29.5,	0
2,	10,	1123.5,	32.24872665534805,	66.5,	150.0,	8.5,	23.5,	0
2,	11,	1196.0,	34.83361629881155,	68.0,	150.0,	8.0,	25.0,	0
3,	4,	1728.0,	36.42718446601942,	300.0,	2.5,	68.0,	5.5,	0
1,	4,	1718.5,	40.09298283728003,	0.0,	105.5,	8.5,	13.5,	0
2,	12,	1347.0,	40.217317487266556,	54.0,	150.0,	9.0,	12.0,	0
2,	13,	1412.5,	42.55263157894737,	186.5,	150.0,	4.5,	24.5,	0
0,	5,	1851.0,	42.74790817421154,	125.0,	0.0,	21.0,	60.0,	2
2,	14,	1439.5,	43.51528013582343,	174.5,	150.0,	20.5,	48.5,	2
0,	6,	1881.0,	43.82922119716799,	149.5,	0.0,	7.0,	36.5,	0
0,	7,	2061.5,	50.33512121862261,	161.0,	0.0,	9.5,	24.0,	0
1,	5,	2052.5,	52.28329350423637,	0.0,	123.0,	205.5,	17.0,	0
3,	5,	2329.0,	58.21100323624595,	300.0,	15.0,	68.0,	6.0,	0
2,	15,	1873.0,	58.97113752122242,	116.5,	150.0,	13.0,	10.5,	0
0,	9,	2302.0,	59.00364728599013,	245.0,	0.0,	5.0,	24.0,	3
0,	8,	2302.5,	59.02166916970607,	89.0,	0.0,	8.5,	24.0,	0
2,	16,	1920.0,	60.646859083191856,	72.0,	150.0,	8.0,	18.0,	3
0,	10,	2403.0,	62.644067796610166,	29.5,	0.0,	22.0,	23.5,	4
