0,	1,	606.5,	0.19530754597336714,	254.0,	0.0,	3.5,	30.0,	0
0,	0,	617.5,	0.5859226379201015,	41.0,	0.0,	16.5,	36.0,	0
0,	2,	641.0,	1.420418516169943,	188.0,	0.0,	5.0,	24.0,	0
0,	3,	653.5,	1.86429930247305,	29.5,	0.0,	14.5,	24.5,	0
3,	0,	690.0,	2.966808510638298,	300.0,	133.0,	8.0,	13.0,	0
0,	4,	697.5,	3.426759670259987,	199.5,	0.0,	6.5,	23.5,	0
2,	0,	747.5,	3.4510948905109493,	252.0,	150.0,	4.5,	29.0,	0
2,	1,	764.5,	4.046715328467154,	115.0,	150.0,	10.5,	36.0,	0
0,	5,	737.5,	4.84717818642993,	133.5,	0.0,	5.5,	18.5,	0
0,	6,	783.5,	6.4806594800253645,	193.5,	0.0,	3.5,	42.5,	0
2,	2,	948.5,	10.493430656934308,	259.0,	150.0,	12.5,	24.0,	0
2,	3,	979.5,	11.57956204379562,	186.5,	150.0,	13.5,	48.5,	0
0,	7,	938.0,	11.967025998731769,	259.0,	0.0,	14.0,	25.0,	0
3,	1,	988.5,	13.636595744680852,	300.0,	27.0,	61.5,	16.0,	0
0,	8,	1010.0,	14.523779327837666,	253.5,	0.0,	4.0,	29.5,	0
0,	9,	1130.0,	18.785034876347495,	174.5,	0.0,	14.0,	24.5,	1
2,	4,	1193.0,	19.059854014598542,	168.5,	150.0,	25.0,	54.5,	1
0,	10,	1217.5,	21.892200380469244,	240.0,	0.0,	5.5,	42.0,	0
0,	11,	1346.5,	26.47305009511731,	221.0,	0.0,	3.5,	36.0,	2
0,	13,	1363.5,	27.076727964489535,	36.0,	0.0,	12.5,	30.0,	0
0,	12,	1371.0,	27.3430564362714,	248.5,	0.0,	26.0,	50.5,	0
0,	14,	1374.0,	27.449587824984146,	248.5,	0.0,	23.0,	50.5,	0
2,	5,	1435.0,	27.538686131386864,	138.5,	150.0,	12.0,	36.5,	2
2,	6,	1436.0,	27.57372262773723,	17.5,	150.0,	9.0,	12.5,	0
1,	0,	1439.5,	27.71260997067449,	0.0,	216.0,	25.5,	78.0,	0
2,	7,	1445.0,	27.88905109489051,	66.0,	150.0,	7.0,	36.0,	0
3,	2,	1392.0,	28.059574468085106,	300.0,	30.5,	8.0,	26.5,	0
2,	8,	1480.0,	29.115328467153287,	49.5,	150.0,	9.0,	28.5,	0
0,	15,	1421.0,	29.11857958148383,	261.0,	0.0,	22.0,	39.0,	0
1,	1,	1498.5,	29.78885630498534,	0.0,	219.0,	28.5,	80.0,	0
2,	9,	1512.0,	30.236496350364966,	34.0,	150.0,	8.0,	21.0,	0
3,	3,	1473.5,	30.97276595744681,	300.0,	44.0,	13.5,	13.0,	0
2,	10,	1578.0,	32.548905109489056,	138.0,	150.0,	5.0,	24.0,	0
0,	16,	1556.5,	33.93024730500951,	29.0,	0.0,	11.5,	24.0,	0
3,	4,	1564.5,	34.225531914893615,	300.0,	70.5,	14.5,	38.5,	3
2,	11,	1675.0,	35.947445255474456,	222.5,	150.0,	13.0,	48.5,	3
0,	17,	1619.0,	36.149651236525045,	16.5,	0.0,	13.0,	12.5,	0
0,	18,	1680.0,	38.315789473684205,	29.5,	0.0,	7.0,	23.5,	0
0,	19,	1703.5,	39.15028535193405,	17.0,	0.0,	14.5,	11.0,	0
0,	20,	1721.0,	39.7717184527584,	227.0,	0.0,	7.0,	18.0,	4
2,	12,	1801.5,	40.37956204379562,	174.5,	150.0,	12.5,	36.5,	4
0,	21,	1745.5,	40.64172479391249,	262.5,	0.0,	5.5,	18.5,	0
1,	2,	2029.0,	48.457478005865106,	0.0,	25.5,	7.0,	18.5,	0
0,	22,	2000.5,	49.69689283449588,	215.0,	0.0,	9.5,	18.0,	5
1,	3,	2116.5,	51.5366568914956,	0.0,	30.5,	11.5,	24.5,	6
2,	13,	2123.5,	51.66131386861314,	187.0,	150.0,	19.5,	49.0,	5
2,	14,	2132.5,	51.97664233576643,	90.0,	150.0,	6.5,	24.0,	6
0,	23,	2077.0,	52.413443246670894,	58.5,	0.0,	14.0,	18.5,	0
0,	24,	2089.5,	52.857324032974,	251.0,	0.0,	3.5,	30.0,	0
0,	25,	2103.0,	53.33671528218135,	263.0,	0.0,	8.0,	18.0,	0
2,	15,	2277.5,	57.056934306569346,	84.0,	150.0,	13.5,	30.0,	0
0,	26,	2490.5,	67.09701965757768,	88.5,	0.0,	16.5,	35.5,	7
3,	5,	2493.0,	67.41446808510639,	300.0,	76.0,	20.0,	32.0,	8
2,	16,	2611.5,	68.75912408759125,	241.0,	150.0,	9.5,	43.0,	0
1,	4,	2620.0,	69.2551319648094,	0.0,	61.5,	9.0,	19.5,	0
2,	17,	2637.0,	69.65255474452556,	139.0,	150.0,	18.0,	37.0,	7
2,	18,	2640.5,	69.77518248175183,	198.5,	150.0,	17.5,	60.5,	8
0,	27,	2580.0,	70.27520608750793,	250.5,	0.0,	7.0,	18.5,	0
2,	19,	2684.0,	71.29927007299271,	180.5,	150.0,	7.0,	18.5,	0
0,	28,	2777.5,	77.28852251109701,	245.0,	0.0,	17.5,	36.0,	9
2,	20,	2891.5,	78.56934306569343,	210.5,	150.0,	17.5,	48.5,	9
3,	6,	2876.5,	81.12255319148936,	300.0,	130.0,	7.5,	14.0,	0
0,	29,	2887.5,	81.19467343056436,	290.0,	0.0,	11.5,	10.0,	0
0,	30,	2908.0,	81.92263792010145,	236.5,	0.0,	31.0,	63.5,	0
0,	31,	2909.5,	81.97590361445782,	236.5,	0.0,	29.5,	63.5,	0
1,	6,	2993.0,	82.38123167155426,	0.0,	26.5,	9.0,	17.5,	0
2,	21,	3006.5,	82.59854014598541,	17.5,	150.0,	11.5,	17.5,	0
2,	22,	3007.5,	82.63357664233577,	56.0,	150.0,	8.5,	25.0,	0
1,	5,	3002.5,	82.71554252199414,	0.0,	213.5,	32.5,	83.5,	0
2,	23,	3035.0,	83.59708029197081,	10.0,	150.0,	14.0,	9.0,	0
2,	24,	3039.5,	83.75474452554745,	51.0,	150.0,	8.5,	28.0,	0
1,	7,	3059.5,	84.72140762463344,	0.0,	223.5,	22.5,	70.5,	0
1,	8,	3059.5,	84.72140762463344,	0.0,	223.5,	22.5,	70.5,	0
0,	32,	3005.5,	85.38490805326569,	89.5,	0.0,	17.5,	47.5,	10
0,	33,	3037.5,	86.52124286620165,	251.0,	0.0,	8.5,	18.0,	11
2,	25,	3143.5,	87.39854014598541,	144.5,	150.0,	9.5,	30.5,	10
2,	26,	3150.0,	87.62627737226278,	151.0,	150.0,	11.0,	72.0,	11
3,	7,	3270.0,	95.18808510638299,	300.0,	32.0,	13.0,	26.0,	12
0,	34,	3303.5,	95.96702599873177,	42.0,	0.0,	11.5,	24.0,	0
2,	27,	3414.5,	96.89343065693431,	235.5,	150.0,	18.5,	48.5,	12
2,	28,	3434.0,	97.57664233576644,	138.0,	150.0,	13.0,	60.0,	0
0,	35,	3349.0,	97.58275206087508,	29.5,	0.0,	10.0,	12.5,	0
2,	29,	3599.5,	103.37518248175184,	72.0,	150.0,	11.5,	54.0,	0
2,	30,	3615.5,	103.93576642335768,	186.5,	150.0,	4.5,	24.5,	0
1,	9,	3608.5,	104.04105571847508,	0.0,	140.0,	202.5,	1.0,	0
0,	36,	3596.0,	106.35383639822447,	29.5,	0.0,	11.0,	11.5,	0
0,	37,	3683.0,	109.4432466708941,	34.5,	0.0,	9.0,	18.5,	0
0,	38,	3695.5,	109.88712745719721,	95.5,	0.0,	10.5,	18.5,	13
2,	31,	3828.0,	111.38102189781023,	114.0,	150.0,	12.0,	36.0,	13
1,	10,	3835.0,	112.01173020527861,	0.0,	136.0,	21.0,	5.0,	0
0,	39,	3824.5,	114.46797717184528,	41.0,	0.0,	5.5,	24.0,	0
1,	11,	4021.0,	118.55718475073314,	0.0,	16.5,	13.0,	15.5,	0
3,	8,	3985.5,	120.76340425531916,	300.0,	101.5,	9.5,	19.5,	14
2,	32,	4113.5,	121.38394160583942,	60.5,	150.0,	9.5,	30.5,	15
1,	12,	4102.0,	121.4076246334311,	0.0,	68.5,	15.0,	37.5,	15
2,	33,	4120.0,	121.6116788321168,	253.5,	150.0,	10.0,	30.5,	14
0,	40,	4030.0,	121.76537729866835,	125.5,	0.0,	8.0,	12.5,	0
0,	41,	4142.5,	125.76030437539632,	59.0,	0.0,	8.5,	18.0,	0
1,	13,	4249.5,	126.59824046920822,	0.0,	19.0,	12.5,	11.0,	0
2,	34,	4265.5,	126.7094890510949,	109.0,	150.0,	7.5,	30.0,	0
3,	9,	4157.5,	126.91148936170214,	300.0,	0.5,	6.5,	18.5,	0
