0,	0,	904.5,	5.024006622516556,	251.5,	0.0,	13.5,	18.5,	0,
0,	1,	998.0,	8.274834437086092,	155.5,	0.0,	4.0,	42.5,	0,
0,	2,	1135.0,	13.038079470198674,	180.0,	0.0,	13.0,	30.0,	0,
0,	3,	1180.5,	14.62003311258278,	161.0,	0.0,	30.5,	48.0,	0,
0,	4,	1257.5,	17.297185430463575,	131.5,	0.0,	22.5,	42.5,	0,
0,	5,	1259.5,	17.366721854304636,	66.0,	0.0,	4.5,	37.0,	0,
0,	6,	1273.5,	17.85347682119205,	64.5,	0.0,	7.5,	35.5,	0,
0,	8,	1296.5,	18.653145695364238,	65.0,	0.0,	6.5,	24.0,	0,
0,	11,	1548.5,	27.414735099337747,	254.0,	0.0,	21.5,	44.0,	0,
0,	7,	1579.5,	28.49254966887417,	135.5,	0.0,	297.5,	134.5,	0,
0,	9,	1594.5,	29.014072847682115,	135.5,	0.0,	282.5,	134.5,	0,
0,	10,	1594.5,	29.014072847682115,	135.5,	0.0,	282.5,	134.5,	0,
0,	12,	1610.0,	29.55298013245033,	236.5,	0.0,	37.0,	62.5,	0,
0,	13,	2031.5,	44.20778145695364,	222.5,	0.0,	13.5,	36.5,3,1
0,	14,	2896.5,	74.28228476821191,	253.0,	0.0,	8.5,	18.0,4,1
0,	15,	3142.5,	82.83526490066224,	278.0,	0.0,	13.5,	22.0,	0,
0,	16,	3190.0,	84.4867549668874,	284.5,	0.0,	16.0,	13.5,	0,
0,	17,	3582.5,	98.13327814569536,	259.0,	0.0,	8.5,	13.0,	0,
0,	18,	4427.0,	127.49503311258277,	179.5,	0.0,	23.0,	54.5,1,1
0,	19,	4502.0,	130.1026490066225,	283.5,	0.0,	8.0,	13.5,0,
0,	20,	4553.0,	131.87582781456953,	248.5,	0.0,	10.0,	28.5,	0,
0,	21,	4580.0,	132.81456953642382,	289.0,	0.0,	15.0,	10.0,	0,
0,	22,	4912.0,	144.35761589403972,	89.5,	0.0,	7.0,	24.5,	0,
0,	23,	5110.0,	151.24172185430461,	252.5,	0.0,	11.0,	18.5,	0,
0,	24,	5283.0,	157.2566225165563,	119.5,	0.0,	7.0,	30.5,	0,
0,	25,	5346.0,	159.44701986754964,	143.5,	0.0,	14.0,	19.5,2,0.95
0,	26,	5435.0,	162.5413907284768,	66.0,	0.0,	6.0,	24.0,	0,
0,	27,	5583.5,	167.7044701986755,	251.5,	0.0,	8.5,	17.5,19,0.85
1,	0,	1571.5,	27.18362282878412,	0.0,	218.5,	28.5,	78.5,0,
1,	2,	1631.0,	29.25062034739454,	0.0,	73.0,	27.0,	68.0,5,1
1,	1,	1647.5,	29.823821339950374,	0.0,	210.0,	45.5,	88.0,	0,
1,	3,	1651.5,	29.962779156327546,	0.0,	30.0,	6.5,	25.0,	0,
1,	4,	1668.5,	30.55334987593052,	0.0,	77.0,	15.5,	34.0,	0,
1,	5,	1681.5,	31.00496277915633,	0.0,	48.0,	10.5,	20.0,	0,
1,	6,	1732.0,	32.759305210918114,	0.0,	82.0,	19.0,	26.0,0,
1,	7,	1743.5,	33.15880893300248,	0.0,	31.5,	14.5,	24.5,	0,
1,	8,	1790.5,	34.79156327543424,	0.0,	40.5,	24.5,	40.5,	0,
1,	9,	1847.0,	36.75434243176179,	0.0,	61.0,	35.0,	57.0,	0,
1,	10,	2907.5,	73.59553349875931,	0.0,	137.0,	110.5,	4.0,6,1
1,	12,	3148.5,	81.96774193548387,	0.0,	26.5,	7.5,	17.5,	0,
1,	13,	3179.5,	83.04466501240695,	0.0,	31.5,	8.5,	23.5,	0,
1,	11,	3188.0,	83.33995037220843,	0.0,	215.5,	51.0,	83.5,	0,
1,	14,	3351.0,	89.00248138957816,	0.0,	67.5,	11.0,	13.5,7,1
1,	15,	4330.0,	123.01240694789082,	0.0,	119.0,	9.0,	25.0,8,1
1,	16,	4539.5,	130.29032258064518,	0.0,	241.0,	26.5,	53.0,	0,
1,	17,	4549.0,	130.62034739454094,	0.0,	19.5,	18.0,	17.5,	0,
1,	18,	4597.0,	132.287841191067,	0.0,	238.0,	29.0,	59.0,	0,
1,	19,	4604.0,	132.53101736972707,	0.0,	52.5,	29.0,	48.5,	0,
