"x","y","z","var_x","var_y","cov","n","labels","surface","idx","matching","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over"
2044.575,364.669840297128,388.6265,137.209,557.759,60.941,134,1,2,30,1,0,0,0,0,0
2065.846,361.549,622.047,75.523,769.914,-78.685,162,1,0,10,1,0,0,0,0,0
2122.292,216.312,621.388,17.809,1002.617,-34.808,96,1,0,11,2,0,0,0,0,0
2122.527,94.2025,519.727,33.402,167.424,-14.668,55,1,1,41,2,0,0,0,0,0
2454.333,135.642728707374,377.9375,159.313,283.344,-5.861,135,1,2,33,3,3,0,104.75,377.9375,298.609787145661
2460.188,257.688,619.137,85.161,337.728,40.177,128,1,0,12,3,0,0,0,0,0
3701.101,452.291,612.368,31.656,492.055,-5.748,79,1,0,22,4,0,0,0,0,0
3710.722,544.099,538.843744902123,13.921,167.53,1.689,36,1,3,25,4,0,0,0,0,0
