0,"	1","	788.0","	0.21497120921305185","	132.0","	0.0","	5.0","	30.0","	0",
0,"	0","	797.5","	0.5553422904670505","	217.5","	0.0","	15.5","	79.5","	0",
0,"	2","	836.0","	1.9347408829174666","	163.0","	0.0","	41.0","	133.0","	0",
0,"	3","	837.0","	1.9705694177863085","	163.0","	0.0","	40.0","	133.0","	0",
0,"	4","	988.0","	7.3806781829814465","	163.0","	0.0","	59.0","	134.0",5,0.95
0,"	5","	1120.5","	12.127959053103007","	115.5","	0.0","	40.5","	96.5",1,0.95
0,"	6","	1258.0","	17.05438259756878","	205.0","	0.0","	13.0","	18.0",6,1
0,"	7","	1303.5","	18.68458093410109","	150.5","	0.0","	6.5","	35.5","	0",
0,"	8","	1343.0","	20.099808061420347","	138.5","	0.0","	10.0","	36.5","	0",
0,"	9","	1400.0","	22.142034548944338","	47.0","	0.0","	15.0","	30.0","	0",
0,"	10","	1560.5","	27.892514395393476","	272.0","	0.0","	8.5","	28.0","	0",
0,"	11","	1592.0","	29.021113243762","	266.5","	0.0","	10.0","	32.5","	0",
0,"	12","	1774.5","	35.55982085732566","	239.5","	0.0","	6.5","	29.5","	0",
0,"	13","	1821.0","	37.22584772872681","	251.5","	0.0","	6.0","	17.5","	0",
0,"	14","	1908.5","	40.36084452975048","	221.5","	0.0","	46.5","	47.5",7,1
0,"	15","	1965.5","	42.40307101727448","	245.0","	0.0","	12.5","	23.0","	0",
0,"	16","	2018.5","	44.301983365323096","	59.0","	0.0","	12.5","	18.0",2,1
0,"	17","	2030.0","	44.714011516314784","	238.0","	0.0","	7.0","	29.0","	0",
0,"	18","	2032.5","	44.80358285348689","	226.5","	0.0","	5.5","	40.5","	0",
0,"	19","	2139.5","	48.63723608445298","	228.0","	0.0","	91.5","	42.0","	0",
0,"	21","	2151.5","	49.06717850287908","	249.5","	0.0","	8.5","	16.5","	0",
0,"	20","	2173.5","	49.85540626999361","	226.5","	0.0","	57.5","	40.5","	0",
0,"	22","	2235.5","	52.076775431861805","	226.5","	0.0","	13.5","	40.5","	0",
0,"	23","	2275.0","	53.49200255918107","	233.0","	0.0","	16.0","	23.0","	0",
0,"	24","	2315.0","	54.92514395393474","	238.0","	0.0","	22.0","	29.0","	0",
0,"	25","	2357.5","	56.44785668586053","	239.5","	0.0","	13.5","	29.5","	0",
0,"	26","	2726.5","	69.66858605246321","	65.0","	0.0","	34.5","	60.0",3,1
0,"	27","	3092.0","	82.76391554702495","	250.0","	0.0","	9.0","	17.0","	0",
0,"	28","	3104.0","	83.19385796545106","	71.5","	0.0","	13.0","	66.5","	0",
0,"	29","	3224.5","	87.51119641714652","	152.5","	0.0","	122.5","	147.5","	0",
0,"	30","	3232.0","	87.77991042866283","	151.5","	0.0","	115.0","	146.5","	0",
0,"	31","	3234.5","	87.86948176583493","	151.5","	0.0","	112.5","	146.5","	0",
8,"	32","	3235.0","	87.88739603326935","	151.5","	0.0","	112.0","	146.5",8,0.8
0,"	33","	3235.0","	87.88739603326935","	151.5","	0.0","	112.0","	146.5","	0",
0,"	34","	3235.5","	87.90531030070377","	151.5","	0.0","	111.5","	146.5","	0",
0,"	35","	3384.5","	93.24376199616124","	222.0","	0.0","	14.5","	36.0","	0",
0,"	36","	3604.5","	101.12603966730647","	191.5","	0.0","	40.5","	66.5",9,1
0,"	37","	3815.5","	108.68586052463212","	184.5","	0.0","	21.5","	72.5",10,1
0,"	38","	4086.5","	118.3953934740883","	228.0","	0.0","	18.5","	31.0","	0",
0,"	39","	4118.5","	119.54190658989124","	222.5","	0.0","	11.5","	36.5",11,0.9
0,"	40","	4138.0","	120.24056301983366","	52.5","	0.0","	21.0","	48.5","	0",
0,"	41","	4168.5","	121.33333333333334","	234.5","	0.0","	12.5","	24.5","	0",
0,"	42","	4195.0","	122.28278950735765","	246.0","	0.0","	11.0","	12.0",4,0.85
0,"	43","	4347.0","	127.72872680742164","	155.5","	0.0","	8.0","	42.5",12,1
0,"	44","	4387.0","	129.1618682021753","	210.5","	0.0","	16.0","	48.5",13,1
0,"	45","	4514.5","	133.73000639795265","	218.0","	0.0","	56.5","	80.0",0,
0,"	46","	4701.5","	140.42994241842612","	191.5","	0.0","	16.5","	53.5","	0",
0,"	47","	4701.5","	140.42994241842612","	191.5","	0.0","	16.5","	53.5","	0",
0,"	48","	4737.0","	141.70185540627","	192.0","	0.0","	18.0","	54.0","	0",
0,"	49","	4843.5","	145.51759436980169","	71.5","	0.0","	12.5","	18.5",14,1
0,"	50","	4951.0","	149.36916186820218","	71.0","	0.0","	4.0","	31.0","	0",
0,"	51","	4964.5","	149.85284708893155","	162.0","	0.0","	5.5","	36.0","	0",
0,"	52","	5069.5","	153.61484325015996","	132.5","	0.0","	5.5","	30.5","	0",
0,"	53","	5185.5","	157.77095329494563","	149.5","	0.0","	34.5","	96.5","	0",
0,"	54","	5197.5","	158.20089571337172","	149.5","	0.0","	22.5","	96.5","	0",
0,"	55","	5199.5","	158.2725527831094","	149.5","	0.0","	20.5","	96.5","	0",
0,"	56","	5220.5","	159.0249520153551","	94.5","	0.0","	9.5","	29.5","	0",
0,"	57","	5270.0","	160.79846449136278","	203.0","	0.0","	6.0","	30.0","	0",
1,"	0","	806.0","	0.38126676294615225","	0.0","	91.0","	11.0","	36.0","	0",
1,"	1","	979.5","	6.394883433051372","	0.0","	55.5","	33.5","	50.5","	0",
1,"	2","	981.5","	6.464204662677945","	0.0","	55.5","	31.5","	50.5","	0",
1,"	3","	989.5","	6.741489581184238","	0.0","	36.5","	11.5","	31.5","	0",
1,"	4","	1037.0","	8.38786878481535","	0.0","	77.0","	41.0","	47.0",0,
1,"	5","	1052.0","	8.907778007014649","	0.0","	76.5","	26.0","	46.5",15,0.95
