0,"	0","	771.5","	0.4","	35.5","	0.0","	6.5","	17.5","	0",
2,"	15","	1265.0","	17.355371900826444","	138.5","	150.0","	5.0","	24.5",0,
2,"	44","	2624.0","	64.52727272727273","	161.5","	150.0","	61.0","	133.5",0,
2,"	49","	2746.0","	68.76198347107437","	246.5","	150.0","	18.0","	48.5",0,
2,"	51","	2770.5","	69.61239669421488","	162.5","	150.0","	8.5","	24.5",0,
2,"	111","	5096.0","	150.33223140495866","	240.5","	150.0","	14.0","	54.5",0,
0,"	20","	3139.0","	82.74782608695652","	29.0","	0.0","	32.0","	25.0",1,1
1,"	11","	3179.0","	83.27047146401985","	0.0","	53.0","	50.0","	53.0",1,1
0,"	41","	5100.0","	150.95652173913044","	16.5","	0.0","	10.0","	12.5",2,0.95
1,"	19","	5128.0","	150.97766749379653","	0.0","	42.0","	29.0","	38.0",2,0.95
3,"	22","	5146.0","	151.43270622286542","	300.0","	69.0","	30.0","	51.0",2,0.95
0,"	38","	4596.0","	133.42608695652174","	177.5","	0.0","	21.0","	52.5",3,0.75
2,"	99","	4608.5","	133.4107438016529","	180.0","	150.0","	7.5","	18.0",3,0.75
0,"	27","	3470.5","	94.27826086956522","	191.5","	0.0","	18.5","	30.5",4,0.8
2,"	70","	3484.0","	94.37851239669422","	216.5","	150.0","	7.0","	30.5",4,0.8
0,"	13","	2031.5","	44.22608695652174","	161.0","	0.0","	41.5","	108.0",5,0.8
2,"	35","	2032.0","	43.978512396694214","	174.0","	150.0","	20.0","	60.0",5,0.8
1,"	0","	931.5","	5.193548387096774","	0.0","	92.5","	27.5","	38.5",6,0.95
2,"	5","	927.5","	5.640495867768595","	95.5","	150.0","	31.5","	78.5",6,0.95
1,"	13","	4396.5","	125.56575682382135","	0.0","	68.5","	37.5","	63.5",7,0.8
2,"	95","	4524.5","	130.49504132231405","	253.5","	150.0","	17.5","	43.5",7,0.8
3,"	18","	4586.5","	132.0","	300.0","	101.0","	9.5","	39.0",7,0.8
1,"	18","	5067.0","	148.85856079404468","	0.0","	88.5","	20.0","	44.5",8,0.68
2,"	110","	5067.5","	149.34297520661156","	84.5","	150.0","	15.5","	54.5",8,0.65
2,"	56","	3141.5","	82.4900826446281","	229.0","	150.0","	29.5","	67.0",9,1
3,"	12","	3170.0","	82.80173661360348","	300.0","	91.0","	34.0","	59.0",9,1
2,"	81","	3809.0","	105.6595041322314","	193.0","	150.0","	34.0","	103.0",10,0.7
3,"	15","	3825.5","	105.56874095513749","	300.0","	82.0","	42.5","	64.0",10,0.7
2,"	92","	4414.0","	126.6595041322314","	259.0","	150.0","	10.0","	36.0",11,0.75
3,"	17","	4391.0","	125.20984081041969","	300.0","	101.5","	33.0","	44.5",11,0.75
1,"	1","	1027.5","	8.528535980148884","	0.0","	41.5","	20.5","	38.5",12,1
3,"	1","	1065.5","	9.707670043415341","	300.0","	63.0","	13.5","	32.0",12,1
1,"	6","	2128.0","	46.759305210918114","	0.0","	80.5","	16.0","	25.5",13,1
3,"	6","	2112.0","	46.05499276410999","	300.0","	69.0","	32.0","	52.0",13,1
0,"	1","	915.0","	5.391304347826087","	259.5","	0.0","	13.0","	12.5",14,1
3,"	0","	948.0","	5.626628075253256","	300.0","	61.0","	50.0","	60.0",14,1
0,"	2","	982.5","	7.739130434782608","	192.5","	0.0","	14.5","	30.5",15,1
0,"	3","	1472.0","	24.765217391304347","	65.0","	0.0","	33.0","	61.0",16,1
0,"	4","	1529.5","	26.765217391304347","	242.5","	0.0","	35.5","	56.5",17,1
0,"	6","	1661.0","	31.33913043478261","	137.5","	0.0","	11.0","	12.5",18,1
0,"	14","	2506.0","	60.7304347826087","	64.5","	0.0","	42.0","	60.5",19,1
0,"	15","	2518.0","	61.14782608695652","	203.5","	0.0","	12.0","	54.5",20,1
0,"	16","	2571.5","	63.00869565217391","	228.5","	0.0","	19.5","	42.5",21,1
3,"	16","	4027.5","	112.58465991316933","	300.0","	76.0","	13.5","	19.0",21,1
0,"	18","	2760.0","	69.56521739130434","	77.0","	0.0","	11.0","	25.0",22,1
0,"	17","	2677.0","	66.67826086956522","	234.5","	0.0","	16.0","	36.5",23,0.7
3,"	10","	2596.5","	62.882778581765564","	300.0","	56.0","	22.5","	39.0",23,0.7
0,"	24","	3291.0","	88.03478260869565","	155.5","	0.0","	14.0","	30.5",24,0.8
0,"	25","	3389.0","	91.44347826086957","	52.5","	0.0","	24.0","	36.5",25,0.95
0,"	28","	3792.0","	105.4608695652174","	179.5","	0.0","	20.0","	42.5",26,1
0,"	30","	4029.5","	113.72173913043478","	65.5","	0.0","	11.5","	12.5",27,1
0,"	31","	4053.5","	114.55652173913043","	210.0","	0.0","	25.5","	60.0",28,1
0,"	32","	4434.0","	127.79130434782608","	203.0","	0.0","	33.0","	67.0",29,1
0,"	40","	5046.5","	149.09565217391304","	180.0","	0.0","	32.5","	78.0",30,1
0,"	42","	5169.0","	153.35652173913044","	95.5","	0.0","	24.0","	79.5",31,1
0,"	47","	5318.5","	158.55652173913043","	210.0","	0.0","	10.5","	36.0",32,0.7
0,"	53","	5553.5","	166.7304347826087","	162.5","	0.0","	36.5","	108.5",33,1
1,"	5","	1985.5","	41.80893300248139","	0.0","	60.5","	28.5","	57.5",34,1
1,"	7","	2619.5","	63.83374689826303","	0.0","	86.5","	24.5","	44.5",35,1
1,"	8","	2730.5","	67.68982630272953","	0.0","	93.5","	14.5","	25.5",36,1
1,"	9","	2901.0","	73.61290322580645","	0.0","	87.0","	9.0","	19.0",37,1
1,"	20","	5594.0","	167.16625310173697","	0.0","	61.0","	24.0","	57.0",38,1
3,"	2","	1257.5","	16.376266280752535","	300.0","	108.0","	10.5","	13.0",39,1
2,"	20","	1455.0","	23.950413223140494","	95.5","	150.0","	5.0","	29.5",40,0.85
3,"	3","	1497.5","	24.712011577424025","	300.0","	102.0","	28.5","	32.0",40,0.85
3,"	4","	1733.0","	32.891461649782926","	300.0","	50.5","	16.0","	44.5",41,1
3,"	8","	2531.5","	60.62518089725037","	300.0","	101.5","	11.5","	44.5",42,0.9
3,"	11","	2852.0","	71.75687409551375","	300.0","	120.5","	17.0","	25.5",43,1
3,"	13","	3314.5","	87.82054992764111","	300.0","	101.5","	16.5","	44.5",44,0.75
3,"	20","	4818.5","	140.0578871201158","	300.0","	88.0","	6.5","	19.0",45,1
2,"	2","	917.5","	5.293388429752066","	216.5","	150.0","	53.5","	78.5",46,1
2,"	6","	1004.5","	8.313223140495868","	137.5","	150.0","	14.5","	48.5",47,1
2,"	11","	1131.5","	12.721487603305786","	247.0","	150.0","	25.5","	37.0",48,0.9
2,"	12","	1121.5","	12.374380165289256","	156.0","	150.0","	11.5","	42.0",49,0.9
2,"	8","	1039.5","	9.528099173553718","	246.0","	150.0","	15.5","	48.0",50,0.9
2,"	17","	1333.5","	19.733057851239668","	247.0","	150.0","	4.5","	24.0",51,0.95
2,"	25","	1622.5","	29.764462809917354","	56.0","	150.0","	14.5","	34.0",52,0.95
2,"	28","	1658.5","	31.01404958677686","	192.0","	150.0","	8.5","	30.0",53,0.9
2,"	29","	1705.0","	32.62809917355372","	240.5","	150.0","	23.0","	54.5",54,0.9
2,"	34","	1977.0","	42.06942148760331","	101.5","	150.0","	28.0","	72.5",55,0.85
2,"	38","	2194.0","	49.60165289256198","	265.0","	150.0","	13.0","	30.0",56,1
2,"	42","	2533.0","	61.368595041322315","	132.5","	150.0","	10.0","	42.5",57,0.9
2,"	45","	2616.0","	64.2495867768595","	107.5","	150.0","	18.0","	79.5",58,0.95
2,"	48","	2714.0","	67.65123966942149","	101.5","	150.0","	14.0","	60.5",59,0.95
2,"	54","	2884.0","	73.55206611570247","	120.0","	150.0","	9.0","	30.0",60,0.95
2,"	47","	2672.5","	66.2107438016529","	228.5","	150.0","	17.5","	66.5",61,0.5
