surface,x,y,var_x,var_y,cov,n,idx,z,boundary_axis_idx1,boundary_axis_idx2,yaxis,zaxis,area_over,matching
3,34.71047529,0,0.658716229,0.030749197,0.00029308,151,22,1.219970655,0,2,0,1.5,4.11422298,1
0,35.26722885,1.68884518,0.140886388,0.010920892,-0.004569827,19,11,0,0,0,0,0,0,1
0,44.94554065,4.532407407,1.029466849,0.082216618,0.001365837,126,9,0,0,0,0,0,0,2
2,45.46258162,2.030211913,0.949494962,0.062282102,0.001026104,99,7,1.5,0,0,0,0,0,2
0,76.05367009,2.474032482,0.957909895,0.045688024,0.000667509,84,6,0,0,0,0,0,0,4
2,77.08712283,4.888055943,1.108958426,0.044384521,0.001702371,104,5,1.5,0,0,0,0,0,4
0,110.6910327,2.469725673,0.91911964,0.083842949,3.73e-05,117,3,0,0,0,0,0,0,7
2,111.3812155,5.07932417,0.785533322,0.06221214,-0.000469898,99,1,1.5,0,4,5.5,1.5,4.252878034,7
